ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
15929	"ENSG00000224078"	"SNHG14"	chr15	+	25079825	25080079	25078861	25078995	25081090	25081224	15929	13	16	5	10	200	100	0.41408115796	0.691373570692	0.289	0.2	0.089
15930	"ENSG00000224078"	"SNHG14"	chr15	+	25085189	25085322	25083395	25083527	25087466	25087599	15930	60	2	54	1	200	100	0.476750161849	0.747615417572	0.938	0.964	-0.026
15931	"ENSG00000224078"	"SNHG14"	chr15	+	25087466	25089866	25083395	25083527	25091589	25091719	15931	60	0	39	1	200	100	0.265223802556	0.585182291116	1.0	0.951	0.049
15932	"ENSG00000224078"	"SNHG14"	chr15	+	25091589	25091719	25087466	25089866	25093833	25093974	15932	128	2	86	0	200	100	0.632065985434	0.863127843317	0.97	1.0	-0.03
15935	"ENSG00000224078"	"SNHG14"	chr15	+	25106163	25106294	25103858	25103970	25107471	25107588	15935	123	0	96	1	200	100	0.423215661437	0.700037736243	1.0	0.98	0.02
15942	"ENSG00000113240"	"CLK4"	chr5	-	178619837	178619896	178616881	178618778	178623255	178623416	15942	0	21	3	9	158	100	0.010492047715	0.0748959734834	0.0	0.174	-0.174
15943	"ENSG00000113240"	"CLK4"	chr5	-	178619837	178620673	178618555	178618778	178623255	178623416	15943	0	21	3	9	200	100	0.0161044562064	0.0988420223853	0.0	0.143	-0.143
15949	"ENSG00000112541"	"PDE10A"	chr6	-	165379193	165379366	165343390	165343502	165388297	165388453	15949	25	0	19	1	200	100	0.232094394297	0.577871523455	1.0	0.905	0.095
15952	"ENSG00000163875"	"MEAF6"	chr1	-	37496546	37496604	37495873	37495918	37496706	37496736	15952	4	1	7	0	157	100	0.376983803124	0.659997522122	0.718	1.0	-0.282
15953	"ENSG00000163875"	"MEAF6"	chr1	-	37496546	37496604	37495873	37495918	37501803	37501996	15953	17	15	15	8	157	100	0.359972838002	0.647404246236	0.419	0.544	-0.125
15955	"ENSG00000163875"	"MEAF6"	chr1	-	37496706	37496736	37496546	37496604	37501803	37501996	15955	0	13	1	9	129	100	0.22500371345	0.577871523455	0.0	0.079	-0.079
15957	"ENSG00000014824"	"SLC30A9"	chr4	+	42035274	42035333	42023301	42023384	42038985	42039053	15957	192	2	98	0	158	100	0.547198948914	0.801090022452	0.984	1.0	-0.016
15958	"ENSG00000014824"	"SLC30A9"	chr4	+	42067084	42067192	42066549	42066621	42078211	42078325	15958	197	1	106	0	200	100	1	1.0	0.99	1.0	-0.01
15959	"ENSG00000014824"	"SLC30A9"	chr4	+	42070525	42070691	42067084	42067192	42075656	42075786	15959	248	6	121	1	200	100	0.128555848586	0.396569203482	0.954	0.984	-0.03
15960	"ENSG00000014824"	"SLC30A9"	chr4	+	42075656	42075786	42067084	42067192	42078211	42078325	15960	144	1	79	0	200	100	0.714476553722	0.923970051233	0.986	1.0	-0.014
15962	"ENSG00000242193"	"AL359075.1"	chr1	-	178022439	178022668	178006135	178008149	178026154	178026255	15962	6	1	4	0	200	100	0.455495510324	0.730053703744	0.75	1.0	-0.25
15963	"ENSG00000242193"	"AL359075.1"	chr1	-	178024403	178024486	178022439	178022668	178026154	178026255	15963	7	4	3	1	182	100	0.579175111279	0.821917621153	0.49	0.622	-0.132
15964	"ENSG00000242193"	"AL359075.1"	chr1	-	178026154	178026255	178022439	178022668	178034704	178034801	15964	10	1	14	0	200	100	0.523971065613	0.790506293398	0.833	1.0	-0.167
15965	"ENSG00000242193"	"AL359075.1"	chr1	-	178031550	178031660	178026154	178026255	178034704	178034801	15965	20	6	11	13	200	100	0.0201941400661	0.115798254618	0.625	0.297	0.328
15966	"ENSG00000242193"	"AL359075.1"	chr1	-	178032429	178032495	178031550	178031660	178033026	178033085	15966	27	2	9	4	165	100	0.0406210873915	0.184403944521	0.891	0.577	0.314
15967	"ENSG00000242193"	"AL359075.1"	chr1	-	178033026	178033085	178031550	178031660	178034704	178034801	15967	8	0	4	1	158	100	0.37617120388	0.659476007382	1.0	0.717	0.283
15968	"ENSG00000242193"	"AL359075.1"	chr1	-	178034704	178034801	178026154	178026255	178037693	178037801	15968	19	0	24	2	196	100	0.0662429192927	0.25433181244	1.0	0.86	0.14
15969	"ENSG00000132153"	"DHX30"	chr3	+	47815962	47816128	47810656	47810711	47818021	47818117	15969	1	30	1	18	200	100	0.558367428803	0.808910945647	0.016	0.027	-0.011
15970	"ENSG00000132153"	"DHX30"	chr3	+	47819235	47819264	47818021	47818117	47827346	47827477	15970	12	47	14	36	128	100	0.367028301375	0.653424644804	0.166	0.233	-0.067
15972	"ENSG00000122490"	"PQLC1"	chr18	-	79919183	79919400	79902419	79904183	79943328	79943462	15972	66	1	40	0	200	100	0.331840849144	0.626076272588	0.971	1.0	-0.029
15973	"ENSG00000122490"	"PQLC1"	chr18	-	79930227	79930311	79919183	79919400	79933968	79934022	15973	2	15	2	31	183	100	0.62187726516	0.854972151695	0.068	0.034	0.034
15974	"ENSG00000122490"	"PQLC1"	chr18	-	79930227	79930311	79919183	79919400	79943328	79943462	15974	0	22	1	13	183	100	0.283978516866	0.592171399424	0.0	0.04	-0.04
15976	"ENSG00000122490"	"PQLC1"	chr18	-	79933968	79934022	79919183	79919400	79943328	79943462	15976	25	22	53	13	153	100	0.00300723667162	0.0326303181589	0.426	0.727	-0.301
15979	"ENSG00000122490"	"PQLC1"	chr18	-	79949518	79949636	79943328	79943462	79950723	79951025	15979	6	38	5	46	200	100	0.567343808183	0.814012020973	0.073	0.052	0.021
15980	"ENSG00000122490"	"PQLC1"	chr18	-	79949518	79949655	79943328	79943462	79950723	79951025	15980	8	38	6	46	200	100	0.409684396654	0.686725791826	0.095	0.061	0.034
15982	"ENSG00000143324"	"XPR1"	chr1	+	180836521	180836716	180834873	180835045	180863707	180863874	15982	141	17	123	13	200	100	0.735935039758	0.941267102455	0.806	0.826	-0.02
15987	"ENSG00000173480"	"ZNF417"	chr19	-	57915337	57915531	57912059	57912186	57916378	57916577	15987	0	5	1	2	200	100	0.366862353426	0.653244395593	0.0	0.2	-0.2
15991	"ENSG00000064042"	"LIMCH1"	chr4	+	41494535	41494606	41360784	41360936	41598919	41599026	15991	62	3	26	0	170	100	0.081184541208	0.291216154304	0.924	1.0	-0.076
15992	"ENSG00000064042"	"LIMCH1"	chr4	+	41524408	41524478	41360630	41360936	41598919	41599026	15992	159	3	66	0	169	100	0.282282939189	0.592150163547	0.969	1.0	-0.031
15994	"ENSG00000064042"	"LIMCH1"	chr4	+	41551124	41551191	41524408	41524478	41551320	41551395	15994	0	1	1	0	166	100	7.18162798137e-05	0.00240472685297	0.0	1.0	-1.0
15995	"ENSG00000064042"	"LIMCH1"	chr4	+	41551320	41551395	41524408	41524478	41598919	41598948	15995	1	236	0	121	174	100	1	1.0	0.002	0.0	0.002
15996	"ENSG00000064042"	"LIMCH1"	chr4	+	41603874	41603905	41598919	41599026	41605893	41606004	15996	402	0	285	4	130	100	0.7995846983	0.992864473894	1.0	0.982	0.018
15997	"ENSG00000064042"	"LIMCH1"	chr4	+	41620423	41620690	41619187	41619440	41626707	41627010	15997	18	1	8	0	200	100	0.273121602448	0.587473787587	0.9	1.0	-0.1
15998	"ENSG00000064042"	"LIMCH1"	chr4	+	41620423	41620690	41619187	41619440	41638931	41638967	15998	13	304	1	233	200	100	0.0579789789782	0.23335986953	0.021	0.002	0.019
15999	"ENSG00000064042"	"LIMCH1"	chr4	+	41626707	41627010	41619187	41619440	41629491	41629734	15999	4	3	3	1	200	100	0.452159696691	0.727499855261	0.4	0.6	-0.2
16000	"ENSG00000064042"	"LIMCH1"	chr4	+	41638931	41638967	41619187	41619440	41644499	41644626	16000	447	0	318	1	135	100	1	1.0	1.0	0.996	0.004
16001	"ENSG00000064042"	"LIMCH1"	chr4	+	41670717	41670792	41666560	41666666	41671553	41671594	16001	5	362	0	210	174	100	1	1.0	0.008	0.0	0.008
16002	"ENSG00000064042"	"LIMCH1"	chr4	+	41676378	41676462	41671553	41671594	41680005	41680098	16002	321	21	144	8	183	100	0.64709805928	0.873695553027	0.893	0.908	-0.015
16003	"ENSG00000064042"	"LIMCH1"	chr4	+	41676381	41676462	41671553	41671594	41680005	41680098	16003	663	21	316	8	180	100	0.535562618438	0.792958319273	0.946	0.956	-0.01
16004	"ENSG00000064042"	"LIMCH1"	chr4	+	41687839	41687917	41685709	41685830	41689526	41689635	16004	381	101	200	61	177	100	0.554233557808	0.805385128203	0.681	0.649	0.032
16006	"ENSG00000278139"	"AL358075.4"	chr1	-	46055794	46055971	46046550	46046625	46061928	46062071	16006	94	0	108	1	200	100	0.476889972752	0.747615417572	1.0	0.982	0.018
16007	"ENSG00000278139"	"AL358075.4"	chr1	-	46066910	46067091	46066053	46066179	46077514	46077613	16007	135	0	111	1	200	100	0.489931990341	0.758222004496	1.0	0.982	0.018
16012	"ENSG00000155849"	"ELMO1"	chr7	-	37342612	37342763	37315919	37315960	37448674	37448856	16012	101	3	84	0	200	100	0.0911442436025	0.314832098974	0.944	1.0	-0.056
16014	"ENSG00000155849"	"ELMO1"	chr7	-	37393821	37393917	37342612	37342763	37448859	37448950	16014	2	6	0	4	195	100	0.0778065890158	0.282691396452	0.146	0.0	0.146
16015	"ENSG00000120693"	"SMAD9"	chr13	-	36867272	36867383	36865536	36865758	36872657	36872915	16015	18	1	15	0	200	100	0.259477095122	0.584619206054	0.9	1.0	-0.1
16016	"ENSG00000120693"	"SMAD9"	chr13	-	36872657	36872915	36867272	36867383	36879277	36879829	16016	16	1	8	1	200	100	0.898625447605	1.0	0.889	0.8	0.089
16017	"ENSG00000121892"	"PDS5A"	chr4	-	39872985	39873144	39869393	39869462	39874288	39874408	16017	136	0	99	1	200	100	0.441285072724	0.717876067733	1.0	0.98	0.02
16018	"ENSG00000121892"	"PDS5A"	chr4	-	39874288	39874412	39872985	39873144	39876992	39877153	16018	198	1	164	0	200	100	1	1.0	0.99	1.0	-0.01
16023	"ENSG00000121897"	"LIAS"	chr4	+	39462195	39462289	39460789	39460962	39463524	39463605	16023	58	0	17	6	193	100	1.48310365786e-05	0.00109070529646	1.0	0.595	0.405
16028	"ENSG00000121897"	"LIAS"	chr4	+	39465284	39465342	39463524	39463605	39467517	39467646	16028	10	2	4	0	157	100	0.0388111859594	0.17916828872	0.761	1.0	-0.239
16029	"ENSG00000121897"	"LIAS"	chr4	+	39465284	39465342	39463524	39463605	39470018	39470164	16029	1	0	0	2	157	100	2.77913191068e-05	0.00144222629965	1.0	0.0	1.0
16031	"ENSG00000121897"	"LIAS"	chr4	+	39467517	39467646	39463524	39463605	39470018	39470164	16031	35	0	12	2	200	100	0.0179724595138	0.106698361181	1.0	0.75	0.25
16032	"ENSG00000121897"	"LIAS"	chr4	+	39467517	39467646	39465284	39465342	39470018	39470164	16032	60	5	22	0	200	100	0.00742580726557	0.0599936149781	0.857	1.0	-0.143
16033	"ENSG00000121897"	"LIAS"	chr4	+	39467517	39468427	39465284	39465342	39470018	39470164	16033	27	5	10	0	200	100	0.00317718416817	0.0338921324469	0.73	1.0	-0.27
16037	"ENSG00000151320"	"AKAP6"	chr14	+	32401997	32402141	32329348	32329408	32433459	32433817	16037	2	45	1	32	200	100	0.584790624307	0.825782519684	0.022	0.015	0.007
16038	"ENSG00000151320"	"AKAP6"	chr14	+	32577119	32577242	32545229	32546999	32599409	32599506	16038	347	0	319	2	200	100	0.698881074409	0.913091634084	1.0	0.988	0.012
16048	"ENSG00000111011"	"RSRC2"	chr12	-	122520503	122520581	122518838	122519029	122521384	122521428	16048	7	51	3	31	177	100	0.502705880486	0.770300769893	0.072	0.052	0.02
16055	"ENSG00000173706"	"HEG1"	chr3	-	124971042	124971148	124970552	124970801	124973730	124973907	16055	3	138	0	109	200	100	1	1.0	0.011	0.0	0.011
16056	"ENSG00000173706"	"HEG1"	chr3	-	125001851	125002012	124997688	124997823	125002256	125002315	16056	232	0	158	1	200	100	1	1.0	1.0	0.988	0.012
16057	"ENSG00000173706"	"HEG1"	chr3	-	125014712	125015012	125013471	125013990	125019261	125019496	16057	267	35	224	9	200	100	0.00134972450937	0.0189197428872	0.792	0.926	-0.134
16062	"ENSG00000117620"	"SLC35A3"	chr1	+	99974970	99975069	99969978	99970162	99993536	99993741	16062	0	4	15	1	198	100	1.36439573417e-06	0.000268296836632	0.0	0.883	-0.883
16064	"ENSG00000117620"	"SLC35A3"	chr1	+	99999260	99999415	99993536	99993741	100007033	100007156	16064	18	0	22	1	200	100	0.230104080273	0.577871523455	1.0	0.917	0.083
16072	"ENSG00000117620"	"SLC35A3"	chr1	+	100017681	100017815	100015301	100015420	100027141	100027689	16072	11	1	4	0	200	100	0.498644241121	0.766800690593	0.846	1.0	-0.154
16080	"ENSG00000130164"	"LDLR"	chr19	+	11110651	11110771	11107391	11107514	11111513	11111639	16080	67	1	36	0	200	100	0.334170521508	0.627518049578	0.971	1.0	-0.029
16083	"ENSG00000130164"	"LDLR"	chr19	+	11128007	11128085	11123173	11123344	11129512	11129670	16083	65	2	32	0	177	100	0.253942608306	0.582739837717	0.948	1.0	-0.052
16084	"ENSG00000164292"	"RHOBTB3"	chr5	+	95736888	95737075	95731858	95732084	95748332	95748441	16084	219	4	102	0	200	100	0.134235056895	0.408526138987	0.965	1.0	-0.035
16086	"ENSG00000164292"	"RHOBTB3"	chr5	+	95755395	95755761	95752238	95752350	95763507	95763542	16086	269	2	161	0	200	100	0.579567692544	0.822082952255	0.985	1.0	-0.015
16087	"ENSG00000039319"	"ZFYVE16"	chr5	+	80411645	80411773	80408023	80408153	80434108	80434217	16087	5	13	9	13	200	100	0.364778869647	0.651564869207	0.161	0.257	-0.096
16088	"ENSG00000039319"	"ZFYVE16"	chr5	+	80427491	80427545	80408025	80408153	80434108	80434217	16088	9	13	4	13	153	100	0.223739867538	0.577871523455	0.312	0.167	0.145
16089	"ENSG00000039319"	"ZFYVE16"	chr5	+	80435761	80435854	80434108	80434217	80436755	80437159	16089	0	48	1	38	192	100	0.734549986586	0.940765586507	0.0	0.014	-0.014
16093	"ENSG00000039319"	"ZFYVE16"	chr5	+	80472760	80472923	80459413	80459494	80473753	80473859	16093	48	1	55	0	200	100	0.286851565087	0.593109217605	0.96	1.0	-0.04
16094	"ENSG00000074842"	"MYDGF"	chr19	-	4660668	4660750	4659687	4660003	4664875	4664906	16094	76	2	48	0	181	100	0.359892948496	0.647404246236	0.955	1.0	-0.045
16095	"ENSG00000139350"	"NEDD1"	chr12	+	96907603	96907624	96907229	96907300	96909751	96909895	16095	2	4	0	1	120	100	0.033369543795	0.161456539198	0.294	0.0	0.294
16097	"ENSG00000139350"	"NEDD1"	chr12	+	96907603	96907856	96907222	96907300	96909751	96909895	16097	20	4	18	1	200	100	0.155174852601	0.451108986875	0.714	0.9	-0.186
16098	"ENSG00000139350"	"NEDD1"	chr12	+	96907603	96907856	96907222	96907300	96917620	96917737	16098	15	0	10	1	200	100	0.518877970932	0.786295341774	1.0	0.833	0.167
16100	"ENSG00000139350"	"NEDD1"	chr12	+	96907701	96907856	96907603	96907624	96909751	96909895	16100	6	3	10	0	200	100	0.00136951703828	0.0191456828611	0.5	1.0	-0.5
16103	"ENSG00000139350"	"NEDD1"	chr12	+	96919984	96920125	96907256	96907300	96934975	96934980	16103	25	5	15	0	200	100	0.00175725671007	0.0225821571299	0.714	1.0	-0.286
16104	"ENSG00000178202"	"KDELC2"	chr11	-	108477606	108477711	108472104	108474952	108479300	108479495	16104	33	0	36	1	200	100	0.257857162836	0.582739837717	1.0	0.947	0.053
16108	"ENSG00000109689"	"STIM2"	chr4	+	27007982	27008006	27007532	27007700	27008427	27008528	16108	3	6	2	9	123	100	0.401759375134	0.68100928538	0.289	0.153	0.136
16116	"ENSG00000109323"	"MANBA"	chr4	-	102714437	102714561	102690595	102690771	102722870	102723041	16116	39	0	30	1	200	100	0.245190249126	0.578546829972	1.0	0.938	0.062
16118	"ENSG00000109323"	"MANBA"	chr4	-	102753822	102753995	102726588	102726683	102760717	102760983	16118	3	13	2	6	200	100	0.823283431011	1.0	0.103	0.143	-0.04
16119	"ENSG00000074590"	"NUAK1"	chr12	-	106106404	106106525	106086733	106086885	106138413	106140033	16119	176	1	124	2	200	100	0.573509018382	0.818424957104	0.989	0.969	0.02
16120	"ENSG00000134717"	"BTF3L4"	chr1	+	52059834	52059901	52056124	52056379	52064824	52064938	16120	95	11	106	10	166	100	0.666440743401	0.888587657868	0.839	0.865	-0.026
16122	"ENSG00000134717"	"BTF3L4"	chr1	+	52065286	52065408	52064824	52064938	52086111	52086171	16122	0	3	1	11	200	100	0.27265285519	0.587473787587	0.0	0.043	-0.043
16123	"ENSG00000134717"	"BTF3L4"	chr1	+	52071149	52071327	52064824	52064938	52083339	52083500	16123	1	89	0	71	200	100	1	1.0	0.006	0.0	0.006
16124	"ENSG00000134717"	"BTF3L4"	chr1	+	52083339	52083541	52064824	52064938	52086111	52086171	16124	144	3	101	11	200	100	0.00453503713008	0.0434413207442	0.96	0.821	0.139
16125	"ENSG00000053900"	"ANAPC4"	chr4	+	25377417	25377556	25377212	25377344	25380373	25380445	16125	35	0	11	1	200	100	0.255881577031	0.582739837717	1.0	0.846	0.154
16126	"ENSG00000053900"	"ANAPC4"	chr4	+	25393804	25393891	25392337	25392421	25394309	25394374	16126	11	8	16	0	186	100	2.42124371517e-05	0.00142164518307	0.425	1.0	-0.575
16139	"ENSG00000112592"	"TBP"	chr6	+	170567225	170567505	170566917	170567009	170569611	170569779	16139	1	7	0	14	200	100	0.322428142185	0.618108444643	0.067	0.0	0.067
16142	"ENSG00000145147"	"SLIT2"	chr4	+	20525148	20525172	20524013	20524177	20528948	20529099	16142	1	1	2	0	123	100	0.0247706398763	0.133622985917	0.448	1.0	-0.552
16143	"ENSG00000145147"	"SLIT2"	chr4	+	20548487	20548559	20546030	20546099	20549056	20549128	16143	16	1	10	3	171	100	0.122033446025	0.383911259082	0.903	0.661	0.242
16150	"ENSG00000178177"	"LCORL"	chr4	-	17873387	17878213	17841198	17845901	17909093	17909345	16150	2	0	2	1	200	100	0.0313918630015	0.155645098098	1.0	0.5	0.5
16151	"ENSG00000178177"	"LCORL"	chr4	-	17886067	17886161	17841198	17845901	17909093	17909345	16151	10	0	15	1	193	100	0.311282619014	0.60923976258	1.0	0.886	0.114
16152	"ENSG00000178177"	"LCORL"	chr4	-	17886067	17886161	17873387	17878213	17909093	17909345	16152	13	0	16	2	193	100	0.0442118037127	0.195824657158	1.0	0.806	0.194
16155	"ENSG00000002549"	"LAP3"	chr4	+	17579823	17579939	17577191	17577567	17581759	17581814	16155	247	1	143	0	200	100	1	1.0	0.992	1.0	-0.008
16157	"ENSG00000129187"	"DCTD"	chr4	-	182914922	182915058	182894488	182894605	182915460	182915560	16157	123	7	98	0	200	100	0.00237196420304	0.0277915805779	0.898	1.0	-0.102
16160	"ENSG00000129187"	"DCTD"	chr4	-	182915880	182915888	182915460	182915575	182917287	182917477	16160	1	54	0	43	107	100	0.510238856624	0.778068529334	0.017	0.0	0.017
16161	"ENSG00000129187"	"DCTD"	chr4	-	182916418	182916539	182915460	182915575	182916672	182916857	16161	8	3	4	0	200	100	0.00313974742332	0.0336131973763	0.571	1.0	-0.429
16162	"ENSG00000129187"	"DCTD"	chr4	-	182916418	182916539	182915460	182915575	182917287	182917389	16162	5	54	4	43	200	100	1	1.0	0.044	0.044	0.0
16163	"ENSG00000129187"	"DCTD"	chr4	-	182916418	182916539	182915460	182915575	182917310	182917443	16163	5	14	3	15	200	100	0.42233068882	0.699710744596	0.152	0.091	0.061
16164	"ENSG00000129187"	"DCTD"	chr4	-	182916418	182916539	182915880	182915888	182917287	182917389	16164	0	1	1	0	200	100	6.80459969126e-05	0.0023717843596	0.0	1.0	-1.0
16165	"ENSG00000129187"	"DCTD"	chr4	-	182916672	182916857	182916418	182916539	182917287	182917345	16165	7	0	2	1	200	100	0.083510942018	0.297493498105	1.0	0.5	0.5
16167	"ENSG00000129187"	"DCTD"	chr4	-	182916722	182916857	182915460	182915575	182917310	182917361	16167	1	14	0	15	200	100	0.304594900953	0.60541395208	0.034	0.0	0.034
16169	"ENSG00000237765"	"FAM200B"	chr4	+	15684849	15684959	15681756	15681901	15686235	15686396	16169	3	38	0	21	200	100	0.205303776796	0.549255644958	0.038	0.0	0.038
16172	"ENSG00000118564"	"FBXL5"	chr4	-	15626872	15626955	15625251	15625977	15627884	15628033	16172	342	2	208	0	182	100	1	1.0	0.989	1.0	-0.011
16173	"ENSG00000118564"	"FBXL5"	chr4	-	15627884	15628033	15626872	15626955	15630665	15630791	16173	233	0	134	1	200	100	0.615713726405	0.850170452635	1.0	0.985	0.015
16175	"ENSG00000118564"	"FBXL5"	chr4	-	15641523	15641627	15640787	15640883	15644492	15644708	16175	1	93	0	60	200	100	1	1.0	0.005	0.0	0.005
16180	"ENSG00000112624"	"BICRAL"	chr6	+	42810305	42810401	42782026	42782101	42822017	42822063	16180	5	37	6	7	195	100	0.016863872623	0.102358052416	0.065	0.305	-0.24
16182	"ENSG00000102931"	"ARL2BP"	chr16	+	57249766	57249852	57248536	57248643	57250410	57250507	16182	216	0	87	1	185	100	0.417376142727	0.694493080868	1.0	0.979	0.021
16183	"ENSG00000070413"	"DGCR2"	chr22	-	19041057	19041294	19036281	19039121	19041806	19041959	16183	95	0	59	2	200	100	0.286300588537	0.592892919399	1.0	0.937	0.063
16184	"ENSG00000070413"	"DGCR2"	chr22	-	19041057	19041959	19037836	19039121	19048439	19048643	16184	206	0	92	1	200	100	0.409716078831	0.686725791826	1.0	0.979	0.021
16185	"ENSG00000070413"	"DGCR2"	chr22	-	19041806	19041959	19036281	19039121	19048439	19048643	16185	146	0	56	1	200	100	0.305670926752	0.605908341503	1.0	0.966	0.034
16188	"ENSG00000073060"	"SCARB1"	chr12	-	124782682	124782811	124777632	124778586	124786356	124786503	16188	15	19	19	3	200	100	0.000742472904707	0.0128437610082	0.283	0.76	-0.477
16192	"ENSG00000169715"	"MT1E"	chr16	+	56626465	56626531	56625474	56625879	56626879	56627112	16192	574	13	230	9	165	100	0.298002333551	0.601038435834	0.964	0.939	0.025
16193	"ENSG00000165119"	"HNRNPK"	chr9	-	83973901	83973973	83973285	83973399	83974516	83974589	16193	1330	86	1020	51	171	100	0.252656752711	0.582739837717	0.9	0.921	-0.021
16194	"ENSG00000165119"	"HNRNPK"	chr9	-	83975461	83975505	83974516	83974589	83976994	83977051	16194	857	4	703	1	143	100	1	1.0	0.993	0.998	-0.005
16197	"ENSG00000122644"	"ARL4A"	chr7	+	12687634	12687728	12686855	12687043	12688165	12689179	16197	24	1	26	0	193	100	0.236045921254	0.577871523455	0.926	1.0	-0.074
16198	"ENSG00000122644"	"ARL4A"	chr7	+	12687634	12687728	12686855	12687043	12688168	12688914	16198	5	5	2	0	193	100	0.000659857707725	0.011816214828	0.341	1.0	-0.659
16199	"ENSG00000178163"	"ZNF518B"	chr4	-	10454804	10454988	10439873	10446539	10457316	10457360	16199	118	51	65	23	200	100	0.524905993963	0.791241959318	0.536	0.586	-0.05
16203	"ENSG00000134716"	"CYP2J2"	chr1	-	59900964	59901103	59893307	59893829	59907785	59907927	16203	121	0	51	1	200	100	0.291876254575	0.595237969686	1.0	0.962	0.038
16204	"ENSG00000134716"	"CYP2J2"	chr1	-	59904365	59904516	59900964	59901103	59904870	59905058	16204	32	176	12	88	200	100	0.397106724071	0.676670836985	0.083	0.064	0.019
16205	"ENSG00000134716"	"CYP2J2"	chr1	-	59904870	59905058	59900964	59901103	59907785	59907927	16205	403	8	196	3	200	100	0.550711816121	0.802974702885	0.962	0.97	-0.008
